EventId,EventTemplate,Occurrences
aa0ced8e,"Joiner.on(""\n"").join(Thread.currentThread().getStackTrace())",1
a11358be,"SASL client skipping handshake in secured configuration with <*> <*> for addr = <*>, datanodeId = <*>",2
d25b3ef4,Mover took X milliseconds,1
deeedf45,File <*> not <*>,2
4cbd112c,Completed loading all INode sections. Loaded <*> inodes.,1
d548b513,checkStreamers: ... <*>,1
f1e7118e,Executing re-encrypt commands on zone <*>. Current zones:<*>,1
08563c80,No new edits available in logs; requested starting from ID <*>,1
1326bcb2,In memory blockUCState = <*>,1
2254bd8d,<*>: can't construct BlockReaderLocalLegacy because the address + <*> is not local,1
babfa52e,report corrupt + block + from datanode + srcDataNode + to namenode,1
a5ac49f2,Exception shutting down access key updater thread,1
52557d35,No live nodes contain block,1
e68e905e,Adding snapshot,1
d72c426a,Edit logged,1
3ac698e8,Aborting current sync attempt.,1
96c4eb73,Scan Results: <*>,1
1d93d4fb,"Skipping sending lifeline for + BPServiceActor.this + , because heartbeats are disabled for tests.",1
71d48971,PendingReconstructionMonitor checking Q,1
624e60fe,<*> is not supported for filesystem <*> on path <*>,1
d07d1fad,Failed to resolve the <*> as mount path,2
8a9e0b34,"BLOCK* chooseExcessRedundancies: (<*>, <*>) is added to invalidated blocks set",1
c81d7d0b,Audit failed: <*>,2
48e88399,"HTTP <*>: <*>, <*>, ugi=<*>, <*>, <*> <*>",1
8a2a7153,"<*>: saving block iterator <*> after <*> ms., this, curBlockIter, saveDelta",1
cc629bf2,Failover from <*> to <*> successful,1
8274145e,FSImage.formatEditLogReplayError,1
8c45fc9e,Dead node <*> is decommissioned immediately.,1
25ad0d92,Ignoring unknown CryptoProtocolVersion provided by client: <*>,1
003a88a8,"DataTransferProtocol using SaslPropertiesResolver, configured QOP <*> = <*>, configured class <*> = <*>",1
9a6ec3be,BlockMovingInfo: <*>,1
2f31ee5f,failed to start web server,1
5a220143,<*> cache loaded,2
f818d53a,Replica <*> was not found in the VolumeMap for volume <*>,1
a65c31df,Tailing edits starting from txn ID ... via RPC mechanism,1
98135722,"deleteBlockPool command received for block pool <*>, force=<*>",1
6b273f39,"Failed to choose from local rack (location = <*>), retry with the rack of the next replica (location = <*>)",1
d4b99a01,"truncateBlock: blockFile= + blockFile + , metaFile= + metaFile + , oldlen= + oldlen + , newlen= + newlen",1
8ef4a43a,Cannot delete non-empty directory without recursive flag,1
addc7a21,Stopping rpcProxy in InMemoryAliasMapProtocolClientSideTranslatorPB,1
0a902b2f,Starting <*>,2
7d578f53,Loading directories in INode section.,1
9d111031,Unexpected exception while proxying API,1
fc96ab9a,"recycle: array.length=, freeQueueSize=",1
0b00a06e,<*> <*> cache pools,2
4d6f1b9f,Scanned <*> INode directories to build namespace.,1
37f5a517,Clear markedDeleteQueue over <*> millisecond to release the write lock,1
0a0562f6,Replica Cache file: path doesn't exist,1
85be9177,"persistNewBlock: <*> with new block <*>, current total block count is <*>",1
ea31aea2,Erasure coding policies added,1
a2d2287c,getNNAddressCheckLogical,1
0f2bacdd,Logic error: we're trying to uncache more replicas than actually exist for cachedBlock,1
20460fc9,RenameSnapshotOp created,1
340b6da9,Begin step SAVING_CHECKPOINT,2
c00cea1b,BlocksStorageMovementAttemptMonitor thread received exception and exiting.,1
d9d56df6,"read(arr.length=<*>, off=<*>, len=<*>, filename=<*>, block=<*>, canSkipChecksum=<*>): <*> <*>",2
80970ebf,BR lease 0x<*> is valid for DN <*>.,1
62fcf9d4,Removing <*> as it's an old temporary record,1
13382d0e,"getOutliers: List=<*>, MedianLatency=<*>, MedianAbsoluteDeviation=<*>, upperLimitLatency=<*>",1
dfff8d79,Failed to delete restart meta file: <*>,1
3c0f59bf,System.err.println(AdminHelper.prettifyException(e)),1
8d1bc6ac,Trash and PreviousDir shouldn't both exist for storage directory <*>,1
4f66c05e,Fsck: Block manager is able to process only + processedBlocks + mis-replicated blocks (Total count : + misReplicatedBlocks.size() + ) for path + path,1
f42027c9,Cannot get all encrypted trash roots,1
805e97cd,newly failed streamers: ...,1
5916afbd,Cannot execute getter <*> on <*>,1
774d1285,NN actor tried to claim ACTIVE state at txid= txid but there was already a more recent claim at txid= lastActiveClaimTxId,1
ab0838a0,Purging remote journals older than txid + minTxIdToKeep,1
c7cfd0a4,MOUNT UMNT path: <*> client: <*>,1
df7aec56,Adding block pool,1
bdbb9872,Fsck: there were errors copying the remains of the corrupted file <*> to /lost+found,1
3a8075b1,NFS COMMIT fileHandle: <*> offset=<*> count=<*> client: <*>,1
5c1d332e,Corruption detected! Parent node is not contained in the list of known ids!,1
0790c6b0,Scanning storage,1
e100e067,Removing StorageLocation <*> with id <*> from FsDataset.,1
aa22bc16,"got IOException while trying to validate header of + elf + . Skipping., e",1
f563cdc5,Image has changed. Downloading updated image from NN.,1
43ed9b1f,Remote IP <*> checking available resources took <*>ms,1
0c5e94bd,"Need to save fs image? true (staleImage=false, haEnabled=false, isRollingUpgrade=false)",1
631d9387,ServicePlugin <*> could not be <*>,2
f4142631,<*>: finishing cache cleaner run started at <*>. Demoted <*> mmapped replicas; purged <*> replicas.,1
1647ae71,DIR* completeFile: $<*> is closed by $<*>,1
394aae14,<*> Lifeline RPC address: <*>,1
2b45b179,No more elements,1
48b2ed10,"""rollBack"" will remove the current state of the file system...",1
344c2eeb,checkDiskError encountered no failures,1
c6431bcc,"Successfully <*> one replica:<*> <*> persistent memory, <*>",2
8432d6dd,"Error while resolving the path : fullName, exception",1
78081f95,Journal node retrieved or created,1
7bb3c049,DatanodeAdminMonitor caught exception when processing node.,1
d37a5150,DIR* FSDirectory.unprotectedRenameTo: Source <*> and destination <*> must both be directories,1
81804505,Number of transactions: <*> Total time for transactions(ms): <*> Number of transactions batched in Syncs: <*> Number of syncs: <*> SyncTimes(ms): <*>,1
7168117b,DFSConfigKeys.DFS_BALANCER_MOVERTHREADS_KEY=<*> is too small for moving blocks to <*> targets. Balancing may be slower.,1
cbabf5da,Unable to perform a zero-copy read from offset <*> of <*>; <*> bytes left in block. blockPos=<*>; curPos=<*>; curEnd=<*>,1
dfc3b4ff,<*> waiting for ack for: <*>,1
abbebcf1,Cannot remove records <*> query <*>,1
db6a87ea,Saved INodeReference ids of size <*>.,1
ea7311eb,Added entry to result set,1
c08520ee,Added block <*> to CACHED list.,1
605e9e61,Exception while reading from ...,1
e5dc2576,buildTokenServiceForLogicalUri,2
89d7115b,Dumper got Throwable. dumpFilePath: <*>,1
d6397365,Performing <*>,2
198f22fa,Exiting Datanode,1
c182b8b3,"Skipping statistical outlier detection as we don't have latency data for enough resources. Have <*>, need at least <*>",1
2588e0a4,Writing file: <*>,1
e244f17a,Closed potentially stale remote peer,1
e8ebd534,scanEditLog,1
9875cb6d,"skip(n=<*>, block=<*>, filename=<*>): discarded <*> bytes from dataBuf and advanced dataPos by <*>",1
8a833bc5,detachFile failed to delete temporary file,1
3c1baa19,Unable to trigger a roll of the active NN,1
156876fb,Retrieved trimmed value for namenode id,1
a2a56d0e,Can't get path for <*> <*>,4
e14aeee8,checking for block <*> with storageLocation <*>,1
f026f055,Could not add proxy for Journal at addresss <*>,1
b8c9d909,Decided to move X bytes from sourceName to targetName,1
cf707726,Invoking method <*>,2
6680f101,Exception while sending the block report after refreshing + volumes <*> to <*>,1
34729f02,op=,1
bced4406,Renamed root path + FSDirectory.DOT_RESERVED_STRING + to + renameString,1
baf3fb18,shutdownDatanode command received (upgrade=...),1
14438b33,Moved block with size <*> from <*> to <*>,1
856ecd19,NN registration state has changed: <*> -> <*>,1
73ad3426,Resolve Duplicate Replicas,1
673cd20f,Cleaning every <*> seconds,1
81103563,Have to change stable write to unstable write: STABLE_HOW_PLACEHOLDER,1
29cbe147,Cannot retrieve <*> for JMX: <*>,3
659fe3fc,"Encountered exception while tailing edits >= + fromTxnId + via RPC; falling back to streaming.,ioe",1
45cf6e11,Formatting block pool <*> directory <*>,1
0e54a777,Lock on <*> acquired by nodename <*>,1
a5daf814,"Token not required, returning default user parameters",1
1235540f,Leaving safe mode after <*> milliseconds,1
878e5567,The fsimage will be loaded in parallel using <*> threads,1
136a3c6c,"Could not initialize shared edits dir, ioe",1
df095100,"Unable to save image for + sd.getRoot(), t\n",1
d0894d90,"Reported block:<*> not found in attempted blocks. Datanode:<*>, StorageType:<*>",1
a5e79d45,Attempted to cache data of length %d with newStartTxn %d and newEndTxn %d,1
9430000a,Scheduling block for deletion,1
eeab7cc2,<*>: wait for <*> milliseconds,1
137c5738,Could not create KeyProvider for DFSClient !!,1
39378d46,Successfully sent block report 0x...,1
35300d37,"this + "": failed to munmap"", e",1
af0938b9,"<*>: trying to construct a BlockReaderLocal for short-circuit reads., this",1
164704ed,<*>: cache cleaner running at <*>,1
5f4aa9f5,Fatal error caught by connection creator,1
f21abe7a,Starting InMemoryLevelDBAliasMapServer on <*>,1
d5b88d12,Fsck: error deleting corrupted file,1
11a4080a,Purging old edit log <*>,1
6b5cafdb,Renewing + DelegationTokenIdentifier.stringifyToken(token),1
67880d2a,File <*> skipped re-encryption because edek's key version name is not changed.,1
ce1b8ca1,Found endTxId ...,1
1561c4f9,Starting the block retrieval process,1
2d19f0a7,Breaking hardlink for <*>x-linked block <*>,1
ea01d000,"Storage directory <*> does not exist, rootPath",1
baa458b8,startNamenodeReconfiguration,1
af00e39b,Change nextOffset (after trim) to <*>,1
06673276,Add dead node to check: <*>.,1
25540362,A block with id <*> exists locally. Skipping PROVIDED replica,1
7e9f5091,"got reply from datanode:<*>, md5=<*>",1
31a4b541,allocShmSlot used up our previous socket...,1
58c470b6,Formatting using clusterid: <*>,1
9bea4108,Can't <*> DN <*> because it is <*> <*> <*>,2
33d0630f,Creating non-HA Proxy,1
a1907c68,Failed to resolve address `%s` in `%s`. Ignoring in the %s list.,1
74775eb3,Marking all datanodes as stale,1
fab69ecf,Unexpected error trying to delete/move block,1
f3731f07,Receiving one packet for block xyz: header_info,1
676dd1d8,Could not sync with Journal at...,1
4c498415,WebImageViewer started. Listening on + address.toString() + . Press Ctrl+C to stop the viewer.,1
94f43912,Cleaning up <*> <*>,2
f7fb023b,"DN <*> joining cluster has expanded a formerly single-rack cluster to be multi-rack. Re-checking all blocks for replication, since they should now be replicated cross-rack",1
e0dd6417,Cannot fetch records for <*>,1
2941aedc,Decommissioned node <*> is put in maintenance state immediately.,1
442d1f6e,Got overwrite with appended data,1
f5d3924e,Cannot get available namenode for...,1
52096091,"Block <*>: can't cache this block, because it is not yet + complete.",1
0198cea9,Added block <*> to cachedBlocks,1
c46f4af4,Failed to get the router startup time,1
ab21cc07,<*> refresh invoked,2
9771c676,A policy with same schema and cell size already exists,1
2f69a35b,open file: + conn.getURL(),1
548b90f5,Skipping XMLEvent ...,1
1a8dc624,Path not found,1
78783ec5,%nInvalid argument found for command %s : %s%nValid arguments are : %n\t %s : %s %n,1
d3523905,Rescan of postponedMisreplicatedBlocks completed in <*> msecs. <*> blocks are left. <*> blocks were removed.,1
80b53831,"Get error accessing file, fileId: <*>",1
d291478b,Waiting up to 30 seconds for transfer threads to complete,1
ef192e4a,Relaying an out of band ack of type,1
9d5cc670,Sanity checks completed,1
287ff575,Cannot find trash root of path,1
e6685e96,rpcServer.isInvokeConcurrent returned <*>,2
fe0998d0,addSymlink: <*> is added,1
b989a7f1,finalizing upgrade completed by superuser,1
ee54ceee,Failed to update the access time of <*>,1
e3b8c150,NFS <*> dir fileHandle: <*> fileName: <*> client: <*>,2
585e6420,"DataNode <*> cannot be found with UUID <*> + , removing block invalidation work., dn, dn.getDatanodeUuid()",1
79c5e732,Excluding DataNodes when allocating new block: <*>,1
8a782377,BLOCK* removeStoredBlock: <*> has already been removed from node <*>,1
6242ea6a,Select counter statement: + query,1
07a2a8c1,<*> of the phase: <*>,2
3e67bcfd,Performing satisfy storage policy operation,1
d2901690,DIR* FSDirectory.unprotectedAddFile: exception when add existing.getPath() to the file system,1
9ce22215,Beginning to copy stream <*> to shared edits,1
30f65694,stream can be closed for fileId: <*>,1
300a62d2,Starting Metrics Logger Timer,1
45156b8d,"Queued <*>, <*>",1
c6d3e527,HandleAddBlockPoolError called with empty exception list,1
fd46ff07,Going to check the following volumes disk space: + volumes,1
a5212af2,"Failed to get request data offset: + getPlainOffset() + "" "" + ""count:"" + count + "" error:"" + e1",1
c285203b,Caught exception,1
0d1d270a,"Cannot enable <*>, it was not disabled",1
6df84c78,"Only specify cancel, renew or print.",1
aab42d86,"Cannot find resolver for order <*>, order",1
9bc8e9e2,IOException in offerService,1
9fc07aa5,BLOCK* Removing <*> from neededReconstruction as it has enough replicas,1
19c43e38,Mount table cache refresher was interrupted.,1
29dd9610,Going to finish converging with remaining ...,1
15439ab3,Cancel request by <*>,1
97e13e90,DataNode is shutting down due to failed volumes: <*>,1
2f357605,Cannot lock storage <*>. The directory is already locked,1
58c1f550,<*> ignoring relative path <*>,1
74ae9f66,Storage directory + sd.getRoot() + is not formatted.,1
d13f5f88,"After writing <*> at offset <*>, updated the memory count, new value: <*>, handle.dumpFileHandle(), offset, nonSequentialWriteInMemory.get()",1
b3930eb0,Shutting down DataXceiverServer before restart,1
2c90535c,BLOCK* addStoredBlock: <*> on <*> size <*> but it does not belong to any file,1
bfe6223a,Reference trace incremented,1
0bc82aa4,Can't sync for fileId: <*>. Channel closed with writes pending,1
8d23d20b,"<*>: masked=<*>, src, absPermission",1
9b65610d,\tNumber of suppressed read-lock reports: <*> \n\tLongest read-lock held at <*> for <*>ms via <*>,1
6bbfe5ca,Total time to add all replicas to map for block pool : ms,1
a2efc5ca,Removing existing BR lease 0x<*> for DN <*> in order to issue a new one.,1
154d8775,NameNode <*> threw StandbyException when fetching HAState,1
60860c96,"Error during write properties to the VERSION file to <*>, sd, e",1
d43ec9f6,Abandoning block: + block,1
50f03ac2,"logAuditEvent: success, operationName, src, null, auditStat",1
c2a93b24,Unable to enable Nameservice <*>,1
cb06ad1b,DatanodeAdminMonitorV2 is running.,1
ae1d8c71,Datanode <*> is using BR lease id 0x0 to bypass rate-limiting.,1
8c8eabea,No valid proxies left,1
a772055c,"No class configured for <*>, <*> is empty",1
99b8367d,"Dumper is interrupted, dumpFilePath = <*>",1
9b6d6c01,"logAuditEvent(false, ""modifyAclEntries"", src)",1
ea50171e,"addDirective of <*> successful., info",1
f132d43d,Beginning recovery of unclosed segment starting at txid + segmentTxId,1
80f205e3,Closing streams upon failure.,1
db7dc1ba,Failed to reconstruct striped block <*>,1
814f847c,Closing log when already closed,1
8df84bdc,End checkpoint for + registration.getAddress(),1
0d0c1c6c,Starting recovery process for unclosed journal segments...,1
ec632bb5,Unable to delete no-longer-needed data <*>,1
f05bfd34,<*>: updateScannedBytes is zeroing out slotIdx <*>. curMinute = <*>; newMinute = <*>,1
edef1010,ending log segment because of END_LOG_SEGMENT op in <*>,1
7ccaf67b,Partial read. Asked offset: <*> count: <*> and read back: <*> file size: <*>,1
4cefdea2,Updated disk outliers.,1
d5a002eb,"Storage policy is not enabled, ignoring",1
4c8ee493,"BR lease 0x<*> is not valid for DN <*>, because the DN is not in the pending set.",1
