EventId,EventTemplate,Occurrences
b4a0e333,Getting pid for container <*> to kill from pid file <*>,1
fa7dd95a,Adding context entry <*>,1
aca894b1,Scheduler metrics set to running,1
620eb5d4,Dispatching CHECK_STABLE event,1
e4be808f,"Retrieving COS key: <*> occurs an exception. byte range start: <*>, exception: <*>.",1
54975bf6,Gave up waiting for the cleaner task to shutdown.,1
31a4b541,allocShmSlot used up our previous socket...,1
c0cb5f0f,",",1
ced92148,"Explicitly setting permissions to : (permission), (fsp)",1
25f61007,"AzureBlobFileSystem.delete path: <*> recursive: <*>, f.toString(), recursive",1
901a3c98,Executor terminated,1
f771be69,Persistent memory is used for caching data instead of DRAM. Max locked memory is set to zero to disable DRAM cache,1
a9c5a8eb,Un-publishing Volumes,1
41284036,"Can't read back <*> bytes, partial read size: <*>, count, readCount",1
87d9b2ec,launching container <*>,1
83e1009b,securityConnectionDiagnostics,1
ee916331,"Throttling re-encryption, sleeping for <*> ms",1
5dee10ad,"try to use reserved: + getQueuePath() + usedResources: + queueUsage.getUsed() + , clusterResources: + clusterResource + , reservedResources: + resourceCouldBeUnreserved + , capacity-without-reserved: + newTotalWithoutReservedResource + , maxLimitCapacity: + currentLimitResource",1
f46712ad,Reloading + REGISTRY.keySet().size() + existing configurations,1
757b4086,"<*> + "" is <*>",2
ef36da5c,Bulk delete <*> keys throttled -first key = <*>; last = <*>,1
200dd92d,modifyCachePool of <*> successful; set default replication to <*>,1
106e8a9a,Log wait warning as the lock was held for too long,1
a18519f8,"Doesn't look like the class <*> has the needed constructor, <*>",1
b4f00859,DistCpConstants.CONF_LABEL_MAX_CHUNKS_TOLERABLE should be positive. Fall back to default value: DistCpConstants.MAX_CHUNKS_TOLERABLE_DEFAULT,1
07a75a5d,maxTaskFailuresPerNode is <*>,1
9439a8fb,DIR* FSDirectory.unprotectedRenameTo: rename destination parent ... is a file.,1
825ac5fa,"Thread.currentThread().getId() + "": Response <*>""",1
0b6e9ae2,Received exception in BlockPoolManager#shutDownAll,1
1656d21f,"<*>: CACHE <*> <*>, <*>",2
7b709eb9,"Exception in app dir creation, disabling log aggregation",1
df88e716,"launcherHandlingThread.getName() + "" interrupted during join "", ie",1
43e4af48,Use the new authorization provider API,1
10e331d0,Exception transitioning to <*>,2
35b27881,pre-assignContainers,1
c4c0c5cc,Aborting upload,1
cb03e084,"Sorry, no counters for nonexistent <*>",2
553b294b,Creating file system output stream,1
44a8c3aa,Provided block pool slice fetched and logged,1
a5212af2,"Failed to get request data offset: + getPlainOffset() + "" "" + ""count:"" + count + "" error:"" + e1",1
4a4393bf,AADToken: starting to fetch token using <*> <*> for client ID <*>,2
fab1814f,<*> reservation request failed,2
64ba9f3b,Ignoring S3Guard store option of S3GUARD_METASTORE_LOCAL -no longer needed or supported. Origin <*>,1
a3cc722e,Network latency avoided with append operation,1
f089848b,Random text data generator is configured to use a dictionary with words of length <*>,1
5dcd83ee,Reloading placement policy from allocation config,1
bb1f03b3,Discarding refreshed blocks for path <*> because lastBlockLength was -1,1
9966e12a,open URL connection,1
10443880,Initiate check for delegation token manager,1
91ecc5a8,Add timeline delegation token into credentials: <*>,1
a5449689,Fsck: copied the remains of the corrupted file <*> to /lost+found,1
5c9b4fe6,"Completed re-encrypting one batch of <*> edeks from KMS, time consumed: <*>, start: <*>., result, batch.size(), kmsSW.stop(), batch.getFirstFilePath()",1
208d2cf1,Shuffle error <*>,2
b07d867e,Initiating select call <*> <*>,1
d4bac46f,Expected split length of proc info to be <*>. Got <*>,1
a663d127,"Number of reservations (...) does NOT match the number of reservationQueues (...), while it should.",1
b28d0e1d,active commands: <*> for <*>,1
d58ad8a1,Unexpected error reading responses on connection,1
0abce794,Unable to allocate any opportunistic containers.,1
c0841f38,NMAuditLogger log success for container,1
5f4f710c,Error processing response,1
97bc7c5b,Securing socket communication.,1
4ffee9d0,Allocating <*> threads per target.,1
bafce82b,StreamBaseRecordReader.init: start_=... end_=... length_=... start_ > in_.getPos() =...,1
64119e58,"Setting the flow run id: <*>, flowRunId",1
82cfb1b5,<*>: Creating Job Attempt directory <*>,1
ee271a05,Initialized cache for UID to User mapping with a cache timeout of cacheTimeout / 1000 + seconds.,1
c8beb450,Error parsing procInfo.,1
d9ed8b1a,"Removed ProcessTree with root <*>, <*>",1
5e4dd028,AHSWebApp failed to start.,1
eb82e0c7,Job Selected: <*>,1
c040cdd2,Application removed - appId: + application.getApplicationId() + user: + application.getUser() + queue: + getQueuePath() + #user-pending-applications: + user.getPendingApplications() + #user-active-applications: + user.getActiveApplications() + #queue-pending-applications: + getNumPendingApplications() + #queue-active-applications: + getNumActiveApplications,1
c38d4edd,"createStartupShutdownMessage(classname, hostname, args)",1
6ff31e8e,"Deleting files with dangling temp data in <*>, root",1
4b8fe71a,Writing to <*> target file path <*>,1
159aa073,upload block finished for <*> ms. block <*>,1
ba653372,Container removed from killable list,1
0e3b9e22,Container Resumed as some resources freed up,1
411752ab,Transferring data to targets...,1
d0cf1439,"Error while creating of RM app master service proxy for attemptId,...",1
293476b9,dev mode restart requested,1
683f58a6,Moving har to original location,1
c8aed707,Log4j is required to enable async auditlog,1
66c23e9d,Track duration and span executed successfully,1
cf00a76d,couldn't find <*> + <*> + while processing FINISH_CONTAINERS event,2
0c4c613b,The local AMRMToken has been rolled-over. Send new local AMRMToken back to application: + pipeline.getApplicationId(),1
7ec2ebaf,Auditing event: queryRollingUpgrade,1
68fc3969,Updating final state <*> for attempt: <*>,1
1dc2a514,Cluster Metrics Initialized,1
46400f95,Error While Removing RMDTMasterKey.,1
5bfcd5ed,Fallback to getPathStatus REST call as provided filestatus + is not of type VersionedFileStatus,1
0be2544b,Active scan <*>,2
81103563,Have to change stable write to unstable write: STABLE_HOW_PLACEHOLDER,1
4f071494,User + user + is not authorized to upload file + localPath.getName(),1
d607211b,Failed to <*> snapshot diff <*> <*>,3
9e607079,Queue configuration is refreshed successfully.,1
5571d6b3,Closed file for DEBUGOUT or PROFILE,1
2de9eff7,Ensuring destination doesn't exist and its parent is a directory,1
7180a4ec,Failed to evict old db <*>,1
c2ac7f75,Copied <*> meta to <*> and calculated checksum,2
49375742,getUGI is returning: + ugi.getShortUserName(),1
e3607917,Attempt to remove resource: rsrc with non-zero refcount,1
f2bc1fff,Subcluster <*> failed to return nodeInfo.,1
0182dc2e,"Can't handle this event at current state, <*>",2
970cef9e,Queue: <*> removed,1
96c8973e,Get login user for proxy,1
7020e0ce,Getting path status for <*> (<*>); needEmptyDirectory=<*>,1
585b7660,Block<*>: Buffer file <*> exists —close upload stream,1
9446fcd2,"The output stream has been close, and begin to upload the last block: <*>.",1
5f989f86,Speculator notified for request,1
c1d013a3,Using deprecated num.key.fields.for.partition. Use mapreduce.partition.keypartitioner.options instead,1
e7cdb7ca,Job submission failed notification for job + jobID,1
1898b5f6,Using <*> + <*>,2
9fc73737,Log trace without throwable,1
411be329,Converting placement rules,1
d6596e62,Binding in <*> to <*>,1
209bb1c0,Removing old db directory contents in <*>,1
bd002249,Successfully instantiated LdapSslSocketFactory with keyStoreLocation = <*> and trustStoreLocation = <*>,1
773b0d84,Obtained number of VCores used from <*>,2
d5a34cd7,"Exception when processing re-encryption task for zone <*>, retrying...",1
baf3fb18,shutdownDatanode command received (upgrade=...),1
2d0a68ec,Set registry user accounts: sasl:username,1
3465bdf5,"Adjusting block totals from <*>/<*> to <*>/<*>, blockSafe, blockTotal, blockSafe + deltaSafe, blockTotal + deltaTotal",1
388efcd6,Log reader initialized,1
33e07129,"Skip this queue= + getQueuePath() + , because it doesn't need more resource, schedulingMode= + schedulingMode.name() + node-partition= + candidates.getPartition()",1
fa2cd6f1,Exception shutting down SecondaryNameNode,1
2c0b0cc7,In memory ZK started at <*>,1
21cbee77,Added new reservation for periodic allocation,1
5933731d,Preparing <*> directory/directories; <*> parent dirs implicitly created,1
8d4b5d58,checkDiskErrorAsync callback got <*> failed volumes: <*>,1
f2644748,<*> event handled,2
07bd89a6,Container not found: $<*>,1
c3a586ce,glob path pattern,1
0491d81f,Starting flush of map output,1
4a664f7d,Shuffle error + e,1
4f6bb90d,No shared edits directory configured for namespace + nsId + namenode + namenodeId,1
b1001e42,AADToken: token expiring: <*> : Five-minute window: <*>,1
1a6376e1,Submitting unmanaged application <*>,1
acdf71f4,"kvstart= + kvstart + ( + (kvstart * 4) + ); kvend= + kvend + ( + (kvend * 4) + ); length= + (distanceTo(kvend, kvstart, kvmeta.capacity()) + 1) + / + maxRec",1
b69f4859,"<*> transitioned from state <*> to <*>, event type is <*> and nodeId=<*>",1
43152fbc,Cannot finish application from non-leaf queue:,1
93b12356,Preserved status on + preservedEntries + dir entries on target,1
8d209881,<*>: got security exception while constructing a remote block reader from <*>,1
722803d7,Queue Management Policy monitor: org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.QueueManagementDynamicEditPolicy,1
d40532f9,Computing extent of minshare starvation,1
af06876d,getLabelsToNodes : Label <*> cannot be found,1
2b35823e,Unable to <*> token <*> <*>,6
a9486c38,NMToken key updated for application attempt : identifier.getApplicationAttemptId().toString(),1
de16669b,"Store file <*> COS key: <*>, <*> <*>",2
0e329223,Must specify a valid cluster ID after the CLUSTERID flag,1
6391e809,The diagnostic has failed,1
baeaa8b9,KerberosName(principal) failed: %s\n%s,1
6fd63586,Real capacity is negative. This usually points to some kind of mis-configuration. Capacity : %d Reserved : %d realCap = capacity - reserved = %d. Skipping this volume from all processing. type : %s id :%s,1
af0eb2af,Cancelling <*>,3
d6b4edff,Unexpected event for REDUCE task <*>,2
8474429a,Clients are to use <*> to access this namenode/service.,1
dcc3db7f,No KEY found for persisted identifier <*>,1
614da526,Found <*> containers from ZK registry: <*>,1
ecdea862,Successfully logged refreshAdminAcls action,1
f23eb078,Validating mount table record,1
4e08be33,Callback handler does not implement container <*> callback methods,3
c8a2b67b,xRequest.getResquestInfo().toString(),1
a2746561,Application <*> submitted by user <*> rejected by placement rules.,1
4660594c,Initialized nodemanager with : physical-memory= ... virtual-memory= ... virtual-cores= ...,1
6b5157a5,Removing attempt someAttemptId from app: someAppId,1
e34baf25,instance.getCompInstanceId() + <*> Error in handling event type <*> <*> <*>,2
9409f9b1,NFS LOOKUP fileId: <*> name: <*> does not exist,1
93c75b3b,Looking for process running on port <*>,1
cdb86fd5,Service already at version,1
b9f5ca60,Waiting for aggregation to complete for <*>,1
9a7d9254,Unable to delete cancelled checkpoint in <*>,1
8280e459,Removing uninitialized application + application,1
1dd4aa6d,Added token for + jobId.toString(),1
9e307f55,"Initializing MultiNodeSorter= + policySpec.getPolicyName() + , with sorting interval= + policySpec.getSortingInterval()",1
5c410c37,"Unable to delete source folder during folder rename redo. If the source folder is already gone, this is not an error condition. Continuing with redo.",1
05f667f9,Inform scheduler of node transition,1
1498c3d0,Failed Router login,1
c478ab58,\nDatanode Volume Report,1
aefb31a4,Timeline service v1 batch publishing disabled,1
94e59406,Connecting to <*> <*> + <*>,3
2d77984b,<*>: Saving pending data information to <*>,1
c98d7d65,"<*> bad numerical format, at <*>",3
8d567ddd,Got IOException <*>; returned false,1
c80607a1,Failed to load token fetcher implementation exception,1
1205b4b2,Removed <*> from <*> <*> list,2
59e009c1,Running docker command: <*>,1
9b005351,"Remote Root Log Dir <*> already exist, but with incorrect permissions. Expected: <*>, Found: <*>. The cluster may have problems with multiple users.",1
26f65f2c,Logging setup <*>,2
d78d6a07,Parent-provided session credentials will be propagated,1
a85e3de8,Fatal error occurred: err,1
c38314f5,Displaying usage information,1
920fa1d0,Unable to <*> <*> for <*>,3
ff62a6d9,Invalid Node Label(s) from Provider : ...,1
de5629a0,Job init failed,1
665cb3c9,No component instance exists for + <*>,2
00e67ef2,Error when writing <*> information of <*> <*>,2
96dbb1d9,Initialized plugin <*>,1
580e502c,Could not obtain block: <*><*>. Throwing a BlockMissingException,1
65d43984,Log segment <*>,2
ba8087d0,Unable to free lease on parentKey e,1
a30d468a,Permissions on staging directory are incorrect: ... Fixing permissions to correct value ...,1
5ed92217,RPCUtil.getRemoteException(new AccessControlException),1
117b23a2,Moved: '...' to trash at: ...,1
85226321,Refreshing hosts (include/exclude) list,1
ffa67432,Host <*> is already blacklisted.,1
3010de81,Deleting ResourceManager state store...,1
a3b0450b,IOException occurred: Throwing YarnRuntimeException,1
d945a57a,Error: status failed for <*> <*> <*>,2
43fa0458,Validating service resource,1
f22c7548,RETRY <*>) policy=<*>,1
4d007b8a,"Exception thrown when get object meta: + key + , exception: + osse",1
d55022c8,couldn't find app + appId + while processing + FINISH_CONTAINERS event,1
5d1e6f9c,FederationPolicyInitializationException error message,1
b09da0b3,Ignoring cache report from <*> because <*> = false. number of blocks: <*>,1
b17d47d5,Error reading the <*> stream,2
5b1854b8,BackupNode namespace frozen.,1
521d68f6,Removing token at <*>,1
454388dd,Appending key-value pair,1
0627d6ee,(RESET) equator <*> kv <*> (<*>) kvi <*> (<*>),1
7b3de695,"Creating part upload request for <*> #<*> size <*>, uploadId, partNumber, size",1
80b00889,Getting EditLog,1
4b5ed845,RMStateStore state change from <*> to <*>,1
c267a1ab,Zone <*> starts re-encryption processing,1
e0b503eb,Failed to read the AM container of the application attempt <*>,1
503c3071,Input size for job + job.jobId + = + inputLength + . Number of splits = + splits.length,1
548b90f5,Skipping XMLEvent ...,1
faa46491,BLOCK* block <*> is moved from neededReconstruction to pendingReconstruction,1
c773caf1,DFSClient check open,1
fbc105f8,Change nextOffset to <*>,1
287ff575,Cannot find trash root of path,1
e7d074d7,Plugin manager was null while trying to add ResourceHandlers from configuration!,1
906cf296,All checks pass. Launching privileged container for : <*>,1
b27ad8bd,"Setting token value to null (<*>), resp=<*>",1
56e73bdf,S3GetFileStatus <*>,1
bb91a093,allocate: applicationAttemptId=<*> container=<*> host=<*> type=<*>,1
a2ec95ec,<*>: retrying <*>,1
7132bb30,Set total to size of currentTokens,1
01f3826d,assignedContainer application attempt=<*> container=<*> queue=<*> clusterResource=<*> type=<*> requestedPartition=<*>,1
d43ec9f6,Abandoning block: + block,1
f2dfe2db,Updated queue management changes for parent queue <*>: <*>,1
0ed05fc3,There is no active RM right now.,1
