LineId,Level,Content,EventId,EventTemplate,ParameterList,BlockId
1,[INFO],opCopyBlock blk_1234567890 received exception java.io.IOException: Connection reset,35d26f40,opCopyBlock blk_<*> received exception java.io.IOException: Connection reset,['1234567890'],d845bfd4_3
1,[DEBUG],"Read task returned: SUCCESS, for stripe AlignedStripe",4bbeb5bc,"Read task returned: SUCCESS, for stripe AlignedStripe",[],07b2ce02_1
2,[DEBUG],Exception in closing closeable,dcb570bf,Exception in closing closeable,[],07b2ce02_1
1,[ERROR],Read request interrupted,a69f85f4,Read request interrupted,[],07b2ce02_3
2,[DEBUG],Exception in closing closeable,dcb570bf,Exception in closing closeable,[],07b2ce02_3
1,[INFO],Successfully retrieved groups for user hadoop_user,a8b2c3df,Successfully retrieved groups for user hadoop_user,[],6a39fc7a_1
1,[DEBUG],a metric is reported: cmd: getFileInfo user: hdfs,88ca83b9,a metric is reported: cmd: getFileInfo user: hdfs,[],caf7744d_1
1,[TRACE],"storageTypes={Standard},storageTypes",d77b20e9,"storageTypes={Standard},storageTypes",[],5900f273_1
1,[INFO],DIR* completeFile: /user/data/file.txt is closed by datanode01,281d958b,DIR* completeFile: <*> is closed by <*>,"['/user/data/file.txt', 'datanode01']",9f7ed1b8_1
2,[INFO],DIR* completeFile: /user/data/file.txt is closed by flink_cluster,281d958b,DIR* completeFile: <*> is closed by <*>,"['/user/data/file.txt', 'flink_cluster']",9f7ed1b8_1
3,[DEBUG],DIR* NameSystem.completeFile: String srcArg for String holder,f25b2217,DIR* NameSystem.completeFile: String srcArg for String holder,[],9f7ed1b8_1
4,[DEBUG],doEditTx() op=CREATE txid=12345,bf1a217b,doEditTx() op=CREATE txid=<*>,['12345'],9f7ed1b8_1
5,[INFO],Number of transactions: 42,30545dbf,Number of transactions: <*>,['42'],9f7ed1b8_1
6,[DEBUG],logSync(tx) synctxid=67890 lastJournalledTxId=54321 mytxid=12345,bdc5ec76,logSync(tx) synctxid=<*> lastJournalledTxId=<*> mytxid=<*>,"['67890', '54321', '12345']",9f7ed1b8_1
7,[DEBUG],Block added to reconstruction queue,cda8464c,Block added to reconstruction queue,[],9f7ed1b8_1
8,[INFO],Processing extra redundancy block,ab7fadbd,Processing extra redundancy block,[],9f7ed1b8_1
9,[INFO],BLOCK* + err + (numNodes=3 + (numNodes < min ? < : >= ) + minimum = 2 + ) in file /user/data/file.txt,7b843b13,BLOCK* + err + (numNodes=<*> + (numNodes < min ? < : >= ) + minimum = <*> + ) in file <*>,"['3', '< : >', '2', '/user/data/file.txt']",9f7ed1b8_1
10,[ERROR],Could not sync enough journals to persistent storage due to No journals available to flush. Unsynced transactions: 5,fd3a6d2e,Could not sync enough journals to persistent storage due to No journals available to flush. Unsynced transactions: <*>,['5'],9f7ed1b8_1
11,[DEBUG],Exception in closing hdd_pool_42,bdbed492,Exception in closing hdd_pool_<*>,['42'],9f7ed1b8_1
1,[DEBUG],logAuditEvent success,7f543d8c,logAuditEvent success,[],04fb042e_1
2,[WARN],Interrupted while waiting for CacheReplicationMonitor rescan,27c52a43,Interrupted while waiting for CacheReplicationMonitor rescan,[],04fb042e_1
1,[DEBUG],logAuditEvent failure,6c9bd3cc,logAuditEvent failure,[],04fb042e_2
2,[WARN],Interrupted while waiting for CacheReplicationMonitor rescan,27c52a43,Interrupted while waiting for CacheReplicationMonitor rescan,[],04fb042e_2
1,[DEBUG],"Trim request [1024-2048), current offset 1536, drop the overlapped section [1024-1536) and write new data [1536-2048)",3d253f12,"Trim request [<*>-<*>), current offset <*>, drop the overlapped section [<*>-<*>) and write new data [<*>-<*>)","['1024-2048', '1536', '1024-1536', '1536-2048']",b4be8ee3_1
1,[INFO],Stopping decommissioning of datanode01 node datanode01 live,d37180ba,Stopping decommissioning of datanode<*> node datanode<*> live,"['01', '01']",36514a19_1
1,[INFO],Operation check passed for user hdfs on file /user/data,874e0da1,Operation check passed for user hdfs on file <*>,['/user/data'],65ab08a6_1
2,[INFO],Invoked readBlock on datanode datanode01 for block blk_1234567890,7daf6086,Invoked readBlock on datanode datanode<*> for block blk_<*>,"['01', '1234567890']",65ab08a6_1
1,[DEBUG],DIR* NameSystem.createSymlink: target=/user/target link=/user/link,f9be5c14,DIR* NameSystem.createSymlink: target=<*> link=<*>,"['/user/target', '/user/link']",baa81574_1
2,[DEBUG],Resolved path is /user/flink_cluster/link,cfedc050,Resolved path is <*>,['/user/flink_cluster/link'],baa81574_1
3,[DEBUG],DIR* NameSystem.createSymlink: target=/user/flink_cluster/target link=/user/flink_cluster/link,f9be5c14,DIR* NameSystem.createSymlink: target=<*> link=<*>,"['/user/flink_cluster/target', '/user/flink_cluster/link']",baa81574_1
4,[DEBUG],addSymlink: /user/flink_cluster/link is added,fe0998d0,addSymlink: <*> is added,['/user/flink_cluster/link'],baa81574_1
5,[DEBUG],doEditTx() op=addSymlink txid=12345,328c89e7,doEditTx() op=addSymlink txid=<*>,['12345'],baa81574_1
1,[DEBUG],Datanode:datanode01 storage type:DISK doesn’t have sufficient space:1024 to move the target block size:134217728,206a0fba,Datanode:datanode<*> storage type:DISK doesn’t have sufficient space:<*> to move the target block size:<*>,"['01', '1024', '134217728']",6f7c80b4_1
1,[TRACE], this : registerSlot 10 : allocatedSlots= + allocatedSlots + StringUtils.getStackTrace(Thread.currentThread()),6b597b83,this : registerSlot <*> : allocatedSlots= + allocatedSlots + StringUtils.getStackTrace(Thread.currentThread()),[],798337e1_1
1,[ERROR],FSImageFormatPBINode#serializeINodeDirectorySection: Dangling child pointer found. Missing INode in inodeMap: id=12345; path=/user/data; parent=/,b85b67f5,FSImageFormatPBINode#serializeINodeDirectorySection: Dangling child pointer found. Missing INode in inodeMap: id=<*>; path=<*>; parent=/,"['12345', '/user/data']",58f08292_1
1,[WARN],Error registering FSDatasetState MBean,a28cf921,Error registering FSDatasetState MBean,[],4c1e5a97_1
2,[INFO],Registered FSDatasetState MBean,707f9c7d,Registered FSDatasetState MBean,[],4c1e5a97_1
1,[ERROR],"Cannot import image from a checkpoint. ""dfs.namenode.checkpoint.dir"" is not set.",8bd98ba1,Cannot import image from a checkpoint. <*> is not set.,"['""dfs.namenode.checkpoint.dir""']",6654115e_1
1,[INFO],Recovering transition read,4ee261f6,Recovering transition read,[],6654115e_2
2,[INFO],Initializing edit log,0957b389,Initializing edit log,[],6654115e_2
3,[INFO],Saving namespace,1ab83e87,Saving namespace,[],6654115e_2
4,[INFO],Updating storage version,f99a189f,Updating storage version,[],6654115e_2
1,[INFO],"namenodes = https://namenode01:8020,https://namenode02:8020",4d4b7979,"namenodes = https:<*><*>:<*>,https:<*><*>:<*>","['//namenode01', '8020', '//namenode02', '8020']",791a5332_1
1,[DEBUG],"SASL encryption trust check: localHostTrusted = false, remoteHostTrusted = false",6ae889f4,"SASL encryption trust check: localHostTrusted = false, remoteHostTrusted = false",[],ac3c70e0_1
2,[DEBUG],"SASL client skipping handshake on trusted connection for addr = /192.168.1.10:50010, datanodeId = datanode_001",ec1290a7,"SASL client skipping handshake on trusted connection for addr = /<*>.<*>.<*>.<*>:<*>, datanodeId = datanode_<*>","['192', '168.1.10', '50010', '001']",ac3c70e0_1
1,[ERROR],"Failed to report to name-node., java.io.IOException",fe4108c2,"Failed to report to name-node., java.io.IOException",[],be41e48b_1
1,[ERROR], /parent/directory doesn’t exist. Aborting tmp segment move to current directory ; journal id: 12345,40692980,<*> doesn’t exist. Aborting tmp segment move to current directory ; journal id: <*>,"[' /parent/directory', '12345']",86e5b7e1_1
1,[WARN], Unable to move edits file from /tmp/edits to /final/edits ; journal id: 54321,f05ce228,Unable to move edits file from <*> to <*> ; journal id: <*>,[],86e5b7e1_2
1,[ERROR], The endTxId of the temporary file is not less than the last committed transaction id. Aborting move to final file /final/file ; journal id: 98765,e369bf0a,The endTxId of the temporary file is not less than the last committed transaction id. Aborting move to final file <*> ; journal id: <*>,[],86e5b7e1_3
1,[INFO],Loading inode directory section,48b18e9a,Loading inode directory section,[],a1015113_1
2,[INFO],Loaded 10 directories,5ed99444,Loaded <*> directories,['10'],a1015113_1
1,[DEBUG],Path:/user/data doesn't exist!,f3bc227b,Path:<*> doesn't exist!,['/user/data'],fac417ea_1
1,[DEBUG],"Start decrypting EDEK for file: /user/data/file.txt, output stream: 0x1a2b3c4d",9ee7589a,"Start decrypting EDEK for file: <*>, output stream: <*>x<*>a<*>b<*>c<*>d","['/user/data/file.txt', '0x1', '2b3', '4']",00d2c02d_1
2,[DEBUG],"Decrypted EDEK for file: /user/data/file.txt, output stream: 0x1a2b3c4d",6152492c,"Decrypted EDEK for file: <*>, output stream: <*>x<*>a<*>b<*>c<*>d","['/user/data/file.txt', '0x1', '2b3', '4']",00d2c02d_1
1,[DEBUG],"write to https://datanode01:50020: 1024, blockGroup=block_group_01, datanode, Op.BLOCK_GROUP_CHECKSUM, blockGroup",ee6aae96,"write to https:<*><*>:<*>: <*>, blockGroup=block_group_<*>, datanode, Op.BLOCK_GROUP_CHECKSUM, blockGroup","['//datanode01', '50020', '1024', '01']",89ce14aa_1
2,[DEBUG],"got reply from https://datanode01:50020: blockChecksum=3.14, blockChecksumType=CRC32C, datanode, blockChecksumForDebug, getBlockChecksumType()",d651d571,"got reply from https:<*><*>:<*>: blockChecksum=<*>.<*>, blockChecksumType=CRC<*>C, datanode, blockChecksumForDebug, getBlockChecksumType()","['//datanode01', '50020', '3.14', '32']",89ce14aa_1
1,[DEBUG], Connecting to datanode /192.168.1.10:50010,cd78a7b8,Connecting to datanode /<*>.<*>.<*>.<*>:<*>,[],b259aa63_1
1,[INFO],"Thread.currentThread().getName() was interrupted, exiting",92eabc87,"Thread.currentThread().getName() was interrupted, exiting",[],c6543581_1
1,[INFO],Unable to close file because dfsclient was unable to contact the HDFS servers. clientRunning false hdfsTimeout 0,907dbe2b,Unable to close file because dfsclient was unable to contact the HDFS servers. clientRunning false hdfsTimeout <*>,['0'],76c8f087_1
1,[INFO],Could not complete /user/data/file.txt retrying...,a4a22645,Could not complete <*> retrying...,['/user/data/file.txt'],76c8f087_2
1,[DEBUG],"Block with id 12345, pool data_pool_01 does not need to be uncached, because it is not currently in the mappableBlockMap.",73101526,"Block with id <*>, pool data_pool_<*> does not need to be uncached, because it is not currently in the mappableBlockMap.","['12345', '01']",35cd78d8_1
1,[DEBUG],"Cancelling caching for block with id 54321, pool data_pool_02.",28f4948a,"Cancelling caching for block with id <*>, pool data_pool_<*>.","['54321', '02']",35cd78d8_2
1,[DEBUG],"BlockKey is anchored, and can't be uncached now. Scheduling it for uncaching in 10 minutes",181c54dc,"BlockKey is anchored, and can't be uncached now. Scheduling it for uncaching in <*> minutes",['10'],35cd78d8_3
1,[INFO],Printing usage instructions.,54994cd0,Printing usage instructions.,[],bbf28535_1
1,[INFO],Outputting results.,3e827dc9,Outputting results.,[],bbf28535_2
2,[INFO],Getting user information.,9bbf0fcc,Getting user information.,[],bbf28535_2
3,[INFO],Retrieving block information.,206aa15e,Retrieving block information.,[],bbf28535_2
4,[INFO],Fetching block IDs.,4a7f182b,Fetching block IDs.,[],bbf28535_2
5,[INFO],Processing cache data.,eaf13688,Processing cache data.,[],bbf28535_2
6,[INFO],Acquiring cluster ID.,b51b6510,Acquiring cluster ID.,[],bbf28535_2
7,[INFO],Obtaining block pool ID.,415f418c,Obtaining block pool ID.,[],bbf28535_2
8,[INFO],Creating a new instance.,939f9146,Creating a new instance.,[],bbf28535_2
9,[INFO],Creating a new FSTreeWalk instance.,8de7d80c,Creating a new <*> instance.,['FSTreeWalk'],bbf28535_2
10,[INFO],Creating a new iterator for FSTreeWalk.,2cbc7099,Creating a new iterator for FSTreeWalk.,[],bbf28535_2
11,[INFO],Creating a new ImageWriter instance.,8de7d80c,Creating a new <*> instance.,['ImageWriter'],bbf28535_2
12,[INFO],Accepting the image writer.,b1b3baab,Accepting the image writer.,[],bbf28535_2
1,[ERROR],Unsupported operation exception.,c385ece2,Unsupported operation exception.,[],bbf28535_3
1,[INFO],Printing usage instructions.,54994cd0,Printing usage instructions.,[],bbf28535_4
1,[DEBUG],Failed to get the number of dead decommissioned datanodes,98f9f8d8,Failed to get the number of dead decommissioned datanodes,[],25d4efb9_1
1,[DEBUG],"Unable to perform a zero-copy read from offset 1024 of /path/to/data; 31-bit MappedByteBuffer limit exceeded. blockPos=2048, curEnd=4096",8191d599,"Unable to perform a zero-copy read from offset <*> of <*>; <*>-bit MappedByteBuffer limit exceeded. blockPos=<*>, curEnd=<*>","['1024', '/path/to/data', '31', '2048', '4096']",f40a8a68_1
1,[DEBUG],Unable to perform a zero-copy read from offset 1024 of /path/to/data; 0 bytes left in block. blockPos=2048; curPos=1024; curEnd=4096,cbabf5da,Unable to perform a zero-copy read from offset <*> of <*>; <*> bytes left in block. blockPos=<*>; curPos=<*>; curEnd=<*>,"['1024', '/path/to/data', '0', '2048', '1024', '4096']",f40a8a68_2
1,[DEBUG],Reducing read length from 8192 to 4096 to avoid going more than one byte past the end of the block. blockPos=2048; curPos=1024; curEnd=4096,8dc62591,Reducing read length from <*> to <*> to avoid going more than one byte past the end of the block. blockPos=<*>; curPos=<*>; curEnd=<*>,"['8192', '4096', '2048', '1024', '4096']",f40a8a68_3
2,[DEBUG],Unable to perform a zero-copy read from offset 1024 of /path/to/data; BlockReader#getClientMmap returned null.,1ef6884f,Unable to perform a zero-copy read from offset <*> of <*>; BlockReader#getClientMmap returned null.,"['1024', '/path/to/data']",f40a8a68_3
1,[ERROR],Failed to process snapshot with ID 12345 due to an ignored exception.,67cb99d7,Failed to process snapshot with ID <*> due to an ignored exception.,['12345'],93f6d24f_1
1,[DEBUG],StreamerStreams initialized,b839b6b0,StreamerStreams initialized,[],a38fcf7a_1
2,[INFO],sendTransferBlock called,fa3a0df0,sendTransferBlock called,[],a38fcf7a_1
3,[ERROR],InvalidEncryptionKeyException recorded,585b6cc4,InvalidEncryptionKeyException recorded,[],a38fcf7a_1
4,[DEBUG],IOUtils stream closed,377f8c62,IOUtils stream closed,[],a38fcf7a_1
1,[DEBUG],"take(): poll() returned null, sleeping for 100 ms",5e2475b7,"take(): poll() returned null, sleeping for <*> ms",['100'],dbe7e888_1
1,[INFO],No version file in /hadoop/dfs/nn/current,7ba96895,No version file in <*>,['/hadoop/dfs/nn/current'],bd61e3f9_1
2,[WARN],Unable to determine the max transaction ID seen by /hadoop/dfs/nn/current,4a2e4e5a,Unable to determine the max transaction ID seen by <*>,['/hadoop/dfs/nn/current'],bd61e3f9_1
3,[WARN],Unable to inspect storage directory /hadoop/dfs/nn/current,72403f16,Unable to inspect storage directory <*>,['/hadoop/dfs/nn/current'],bd61e3f9_1
4,[DEBUG],Checking file /hadoop/dfs/nn/current/fsimage_0000000000000123456,ecc2ec69,Checking file <*><*>,['/hadoop/dfs/nn/current/fsimage_0000000000000123456'],bd61e3f9_1
5,[WARN],Found image file at /hadoop/dfs/nn/current/fsimage_0000000000000123456 but storage directory is not configured to contain images.,0f63f324,Found image file at <*><*> but storage directory is not configured to contain images.,['/hadoop/dfs/nn/current/fsimage_0000000000000123456'],bd61e3f9_1
6,[INFO],No version file in /data/dfs/meta_dir,7ba96895,No version file in <*>,['/data/dfs/meta_dir'],bd61e3f9_1
1,[INFO],Shutdown has been called %%,4dde6f4a,Shutdown has been called <*>,['%%'],6b0e63d7_1
2,[WARN],"Shutdown has been called, but periodic scanner not started",e234ce61,"Shutdown has been called, but periodic scanner not started",[],6b0e63d7_1
3,[ERROR],"interrupted while waiting for masterThread to terminate, e %%",d71b3212,"interrupted while waiting for masterThread to terminate, e <*>",['%%'],6b0e63d7_1
4,[ERROR],"interrupted while waiting for reportCompileThreadPool to terminate, e",4f699d33,"interrupted while waiting for reportCompileThreadPool to terminate, e",[],6b0e63d7_1
1,[WARN],Error compiling report. Continuing.,be47e907,Error compiling report. Continuing.,[],44e1da95_1
2,[ERROR],Unexpected IOException by closing FsVolumeReference,9b6c5c5d,Unexpected IOException by closing FsVolumeReference,[],44e1da95_1
1,[INFO],Fetched 1024 byte block from https://namenode:8020,0815a615,Fetched <*> byte block from https:<*>:<*>,"['1024', '//namenode:8020']",58c9a202_1
1,[ERROR],"""rollBack"" will remove the current state of the file system...",cbf981bb,<*> will remove the current state of the file system...,"['""rollBack""']",0c78d2b1_1
1,[INFO],Rollback aborted.,37e29f51,Rollback aborted.,[],0c78d2b1_2
1,[DEBUG],"Failed to choose from local rack (location = /rack-01), retry with the rack of the next replica (location = /rack-02)",4ed377d2,"Failed to choose from local rack (location = <*><*>), retry with the rack of the next replica (location = <*><*>)","['/rack-01', '/rack-02']",eda5171d_1
2,[DEBUG],"Failed to choose from local rack (location = /rack-01); the second replica is not found, retry choosing randomly",547e8040,"Failed to choose from local rack (location = <*><*>); the second replica is not found, retry choosing randomly",['/rack-01'],eda5171d_1
