LineId,Level,Content,EventId,EventTemplate,ParameterList
1542,[WARN],Quorum journal URI ' + uri + ' has an even number + of Journal Nodes specified. This is not recommended!,51451727,Quorum journal URI ' + uri + ' has an even number + of Journal Nodes specified. This is not recommended!,[]
1543,[DEBUG],"Storage policy satisfier is not enabled, ignoring",a3b87224,"Storage policy satisfier is not enabled, ignoring",[]
1544,[INFO],Operation type set,80bda069,Operation type set,[]
1545,[ERROR],"Cannot get <*> nodes, subclusters timed out responding",726dc6ca,"Cannot get <*> nodes, subclusters timed out responding",['<*>']
1546,[INFO],this starting to offer service,1d3ef4a3,this starting to offer service,[]
1547,[ERROR],Failed to move aside pre-upgrade storage in image directory,61e09a97,Failed to move aside pre-upgrade storage in image directory,[]
1548,[INFO],Preconditions check for jitter,18f171e3,Preconditions check for <*>,['jitter']
1549,[TRACE],this can't register a slot because the ShortCircuitRegistry is not enabled.,3a1fe939,this can't register a slot because the ShortCircuitRegistry is not enabled.,[]
1550,[WARN],"The root directory is not available, using <*>",fc9b1538,"The root directory is not available, using <*>",['<*>']
1551,[DEBUG],RPC operation check executed,d74e955d,RPC operation check executed,[]
1552,[DEBUG],Released read lock,61a9b5f2,<*> read lock,['Released']
1553,[WARN],Error compiling report. Continuing.,be47e907,Error compiling report. Continuing.,[]
1554,[DEBUG],Loading <*>.,e5cdefb2,Loading <*>,['<*>.']
1555,[DEBUG],NFS READDIRPLUS fileHandle: <*> cookie: <*> dirCount: <*> maxCount: <*> client: <*>,d3753711,NFS READDIRPLUS fileHandle: <*> cookie: <*> dirCount: <*> maxCount: <*> client: <*>,"['<*>', '<*>', '<*>', '<*>', '<*>']"
1556,[TRACE],"getSubdirEntries(<*>, <*>): no entries found in <*>",e445fede,"getSubdirEntries(<*>, <*>): no entries found in <*>","['<*>', '<*>', '<*>']"
1557,[INFO],Updating lastWriterEpoch from ...,42106e74,Updating lastWriterEpoch from ...,[]
1558,[INFO],Snapshot allowed for path,64ed95bc,<*> <*> for path,['Snapshot allowed']
1559,[DEBUG],<*>: failed to load block iterator: + e.getMessage(),e2cafeb8,<*>: failed to load block iterator: + e.getMessage(),['<*>']
1560,[DEBUG],newInfo = <*>,5559f04c,newInfo = <*>,['<*>']
1561,[INFO],namenodes = <*>,50dd7090,namenodes = <*>,['<*>']
1562,[WARN],<*>: failed to load block iterator.,31850479,<*>: failed to load block iterator.,['<*>']
1563,[INFO],"Perfect overwrite has same content, updating the mtime, then return success",49596dde,"Perfect overwrite has same content, updating the mtime, then return success",[]
1564,[DEBUG],Connecting to target address.,a3abe1aa,Connecting to <*> <*>,['target address.']
1565,[TRACE],"Got user: <*>, remoteIp: <*>, path: <*>",46e41ca2,"Got user: <*>, remoteIp: <*>, path: <*>","['<*>', '<*>', '<*>']"
1566,[INFO],"hsync failed when processing possible perfect overwrite, path=<*> error: <*>, path, e.toString()",03714a3e,"hsync failed when processing possible perfect overwrite, path=<*> error: <*>, path, e.toString()","['<*>', '<*>']"
1567,[INFO],Finalizing upgrade for journal + storage.getRoot() + . + (storage.getLayoutVersion() == 0 ? : \n cur LV = + storage.getLayoutVersion() + ; cur CTime = + storage.getCTime()),b4e39370,Finalizing upgrade for journal + storage.getRoot() + . + (storage.getLayoutVersion() == 0 ? : \n cur LV = + storage.getLayoutVersion() + ; cur CTime = + storage.getCTime()),[]
1568,[INFO],Rollback of sd.getRoot() is complete,5c71dceb,Rollback of <*> is complete,['sd.getRoot()']
1569,[WARN],"DFSConfigKeys.DFS_DATANODE_FILEIO_PROFILING_SAMPLING_PERCENTAGE_KEY + "" value cannot be more than 100. Setting value to 100""",09af5ece,"DFSConfigKeys.DFS_DATANODE_FILEIO_PROFILING_SAMPLING_PERCENTAGE_KEY + "" value cannot be more than 100. Setting value to 100""",[]
1570,[WARN],The file <*> is not under construction but has lease.,0ca992a9,The file <*> is not under construction but has lease.,['<*>']
1571,[WARN],Default name service is not set.,ac990780,Default name service is not set.,[]
1572,[WARN],Failed to delete image file: <*>,ce6b4661,Failed to delete <*> <*> <*>,"['image', 'file: <*>']"
1573,[TRACE],<*> exiting because of InterruptedException.,f9c9d7ba,<*> exiting because of <*>,"['<*>', 'InterruptedException.']"
1574,[INFO],Pausing re-encrypt updater for testing.,c842a987,Pausing re-encrypt <*> for testing.,['updater']
1575,[INFO],"Can't get path for fileId: <*>, handle.getFileId()",496496c1,Can't get path for <*> <*> <*>,"['fileId:', '<*>, handle.getFileId()']"
1576,[DEBUG],Last queued seqno retrieved,427551f9,Last queued seqno retrieved,[]
1577,[TRACE],demoteOldEvictable: demoting <*>: <*>: <*>,259d70ad,demoteOldEvictable: demoting <*>: <*>: <*>,"['<*>', '<*>', '<*>']"
1578,[DEBUG],Replica is finalized!,ab81b819,Replica is finalized!,[]
1579,[WARN],"Got overwrite [<*>-<*>) smaller than current offset <*>, drop the request",fab68845,"Got overwrite [<*>-<*>) smaller than current offset <*>, drop the request","['<*>-<*>', '<*>']"
1580,[INFO],Executing logEdit,55b85de6,Executing <*>,['logEdit']
1581,[ERROR],Got stream error during data sync,7f965559,Got stream error during data sync,[]
1582,[DEBUG],Loading section INODE length: <*>,7fdad4ef,Loading section <*> length: <*>,"['INODE', '<*>']"
1583,[DEBUG],Datanode is not chosen since,c289c7a5,Datanode is not chosen since,[]
1584,[DEBUG],"DFSClient flush(): bytesCurBlock=<*>, lastFlushOffset=<*>, createNewBlock=<*>",00bff21b,"DFSClient flush(): bytesCurBlock=<*>, lastFlushOffset=<*>, createNewBlock=<*>","['<*>', '<*>', '<*>']"
1585,[INFO],Will take over writing edit logs at txnid ...,f511e586,Will take over writing edit logs at txnid ...,[]
1586,[INFO],modifyCachePool of <*> successful; no changes.,87ed9ab6,modifyCachePool of <*> successful; no changes.,['<*>']
1587,[ERROR],"Could not create exception <*>, <*>",99428540,Could not create <*> <*> <*>,"['exception', '<*>, <*>']"
1588,[INFO],Starting upgrade of edits directory,16275bb1,Starting upgrade of edits directory,[]
1589,[ERROR],Error in setting outputbuffer capacity,262d3c2e,Error in setting outputbuffer capacity,[]
1590,[DEBUG],New BlockReaderLocalLegacy for file <*> of size <*> startOffset <*> length <*> short circuit checksum <*>,89ce77a3,New BlockReaderLocalLegacy for file <*> of size <*> startOffset <*> length <*> short circuit checksum <*>,"['<*>', '<*>', '<*>', '<*>', '<*>']"
1591,[INFO],Use the new authorization provider API,43e4af48,Use the new authorization provider API,[]
1592,[WARN],IOException occurred for block <*>!,89cefd1c,IOException occurred for block <*>!,['<*>']
1593,[DEBUG],Block <*>: we only have <*> of <*> cached replicas. + <*> DataNodes have insufficient cache capacity.,537e2090,Block <*>: we only have <*> of <*> cached replicas. + <*> DataNodes have insufficient cache capacity.,"['<*>', '<*>', '<*>', '<*>']"
1594,[WARN],"All opened streams are busy, can't remove any from cache.",1639bdfd,"All opened streams are busy, can't remove any from cache.",[]
1595,[DEBUG],*DIR* NameNode.unsetStoragePolicy for path: <*>,ac574171,*DIR* NameNode.unsetStoragePolicy for path: <*>,['<*>']
1596,[WARN],Unknown DatanodeCommand action: ...,3d9bb66c,Unknown DatanodeCommand action: ...,[]
1597,[DEBUG],<*>: closing stale domain peer <*>,c06c3318,<*>: closing stale domain peer <*>,"['<*>', '<*>']"
1598,[TRACE],<*>: created new block iterator for <*>.,d3d2fe4d,<*>: created new block iterator for <*>.,"['<*>', '<*>']"
1599,[DEBUG],Server using encryption algorithm + dnConf.getEncryptionAlgorithm(),fbb6c6a6,Server using encryption algorithm + dnConf.getEncryptionAlgorithm(),[]
1600,[ERROR],Failed to start JournalNode.,ff8fd410,Failed to <*> <*>,['start JournalNode.']
1601,[DEBUG],"No policy name is specified, set the default policy name instead",b54424d8,"No policy name is specified, set the default policy name instead",[]
1602,[ERROR],Got RuntimeException at position + inputStream.getPosition(),aca08eab,Got <*> at position + inputStream.getPosition(),['RuntimeException']
1603,[ERROR],Disk Balancer - Plan was generated more than <*> ago,18586a46,Disk Balancer - Plan was generated more than <*> ago,['<*>']
1604,[WARN],Unknown block status code reported by <*>: <*>,98403c31,Unknown block status code reported by <*>: <*>,"['<*>', '<*>']"
1605,[INFO],Connected to InMemoryAliasMap at <*>,60b4d72e,Connected to InMemoryAliasMap at <*>,['<*>']
1606,[ERROR],Failover failed: <*>,aed360ab,Failover failed: <*>,['<*>']
1607,[DEBUG],Scanned <*> inodes.,9ea2a6a8,Scanned <*> inodes.,['<*>']
1608,[DEBUG],Setting total cache pools,593bb914,Setting total cache pools,[]
1609,[INFO],Start file before generating key,b582c33d,Start file <*> <*> key,['before generating']
1610,[ERROR],"Not a symlink, fileId: <*>",b9a21280,"Not a symlink, fileId: <*>",['<*>']
1611,[INFO],DatanodeCommand action : DNA_REGISTER from + actor.nnAddr + with + actor.state + state,152088df,DatanodeCommand action : DNA_REGISTER from + actor.nnAddr + with + actor.state + state,[]
1612,[WARN],"this + : mmap error, e",d6185ae3,"this + : mmap error, e",[]
1613,[DEBUG],Sum: + sum Bucket: updateTime: timeStr (bucketTime) isStale stale at time,2411fa6e,Sum: + sum Bucket: updateTime: timeStr (bucketTime) isStale stale at time,[]
1614,[ERROR],"Could not determine valid IPC address for other NameNode (+info.getNameNodeID()+) , got: +address",6e98f748,"Could not determine valid IPC address for other NameNode (+info.getNameNodeID()+) , got: +address",[]
1615,[ERROR],"Expected tag end event for <*>, but got: <*>",45ce9be5,"Expected tag end event for <*>, but got: <*>","['<*>', '<*>']"
1616,[INFO],Time to add replicas to map for block pool on volume : ms,c9a4e812,Time to add replicas to map for block pool on volume : ms,[]
1617,[INFO],Cache directive removed,d7765470,Cache directive <*>,['removed']
1618,[DEBUG],current list of storage dirs:<*>,4f862270,current list of storage dirs:<*>,['<*>']
1619,[WARN],Encountered error getting ec policy for inode path,bb91efbd,Encountered error getting ec policy for inode path,[]
1620,[TRACE],Returned Servlet info <*>,c56060e9,Returned Servlet info <*>,['<*>']
1621,[WARN],Unable to rename checkpoint in directory,d07328e6,Unable to rename checkpoint in directory,[]
1622,[WARN],"Could not get block locations. Source file \"" + src + \"" - Aborting... + this",9a7214ea,"Could not get block locations. Source file \"" + src + \"" - Aborting... + this",[]
1623,[INFO],Moving aside edit log file that seems to have zero transactions elf,0fe4ecf5,Moving aside edit log file that seems to have zero transactions elf,[]
1624,[ERROR],Download of Edit Log file for Syncing failed. Deleting temp file: <*>,ebbb6960,Download of Edit Log file for Syncing failed. Deleting temp file: <*>,['<*>']
1625,[INFO],New generation stamp and access token set,c459776b,New generation stamp and access token set,[]
1626,[INFO],Going to retain <*> images with txid >= <*>,3bd5e343,Going to retain <*> images with txid >= <*>,"['<*>', '<*>']"
1627,[TRACE],"<*>: disabling scanning on block pool <*>, this, bpid",7c15a0c8,"<*>: disabling scanning on block pool <*>, this, bpid","['<*>', '<*>']"
1628,[INFO],Stopping services started for <*> state,803faf54,Stopping services started for <*> state,['<*>']
1629,[INFO],Volume removed successfully.,17aa60eb,Volume removed successfully.,[]
1630,[INFO],Initialized PmemMappableBlockLoader,fa41bebb,Initialized <*>,['PmemMappableBlockLoader']
1631,[ERROR],Node Resolution failed. Please make sure that rack awareness scripts are functional.,e3736ddc,Node Resolution failed. Please make sure that rack awareness scripts are functional.,[]
1632,[WARN],Unable to move edits file from <*> to <*> ; journal id: <*>,f05ce228,Unable to move edits file from <*> to <*> ; journal id: <*>,"['<*>', '<*>', '<*>']"
1633,[DEBUG],Removing pending reconstruction for <*>,fedb0e36,Removing pending reconstruction for <*>,['<*>']
1634,[INFO],New namespace image has been created,085fb33f,New namespace image has been created,[]
1635,[TRACE],<*>: trying to create a remote block reader from the UNIX domain socket at <*>,188ae1ae,<*>: trying to create a remote block reader from the UNIX domain socket at <*>,"['<*>', '<*>']"
1636,[WARN],Cannot heartbeat router <*>: State Store unavailable,0a2ad081,Cannot heartbeat router <*>: State Store unavailable,['<*>']
1637,[WARN],Datanode <*> is not a valid cache location for block <*> because that node does not have a backing replica!,04c8aa6c,Datanode <*> is not a valid cache location for block <*> because that node does not have a backing replica!,"['<*>', '<*>']"
1638,[DEBUG],"BP offer service run start time: <*>, sendHeartbeat: <*>",5597fa9f,"BP offer service run start time: <*>, sendHeartbeat: <*>","['<*>', '<*>']"
1639,[DEBUG],Audit log false for operation listSnapshottableDirectory,11e14f65,Audit log <*> for <*> <*>,"['false', 'operation listSnapshottableDirectory']"
1640,[INFO],Cleared trash for bpid <*>,41e80a28,<*> trash for bpid <*>,"['Cleared', '<*>']"
1641,[INFO],Refresh request received for nameservices: ...,9cd2e1b1,Refresh request received for nameservices: ...,[]
1642,[DEBUG],<*>: suspect block <*> is already queued for rescanning.,964c6704,<*>: suspect block <*> is already queued for rescanning.,"['<*>', '<*>']"
1643,[DEBUG],"Local namespace for <*> is <*>, clientAddr, localSubcluster",363e8ab6,"Local namespace for <*> is <*>, clientAddr, localSubcluster","['<*>', '<*>']"
1644,[ERROR],Interrupted while waiting for SlotReleaserThreadPool to terminate,f432f649,Interrupted while waiting for <*> to terminate,['SlotReleaserThreadPool']
1645,[DEBUG],"syncBlock for block <*>, all datanodes don't have the block or their replicas have 0 length. The block can be deleted.",a0c217f9,"syncBlock for block <*>, all datanodes don't have the block or their replicas have 0 length. The block can be deleted.",['<*>']
1646,[DEBUG],rpcServer.checkOperation called,a5c82629,rpcServer.checkOperation called,[]
1647,[WARN],Only one image storage directory (DFS_NAMENODE_NAME_DIR_KEY) configured. Beware of data loss due to lack of redundant storage directories!,a80fb04e,Only one image storage directory (DFS_NAMENODE_NAME_DIR_KEY) configured. Beware of data loss due to lack of redundant storage directories!,[]
1648,[DEBUG],Checking operation UNCHECKED,d6367b3b,Checking operation <*>,['UNCHECKED']
1649,[DEBUG],Retrieval of results initiated,3bdd96e8,Retrieval of results initiated,[]
1650,[INFO],Found corruption while reading + file + . Error repairing corrupt blocks. Bad blocks remain.,b7643aaf,Found corruption while reading + file + . Error repairing corrupt blocks. Bad blocks remain.,[]
1651,[INFO],Interrupted. Stopping the WebImageViewer.,02c2a256,Interrupted. Stopping the WebImageViewer.,[]
1652,[DEBUG],STRING_TABLE writing header: <*>,739c564a,<*> writing header: <*>,"['STRING_TABLE', '<*>']"
1653,[ERROR],Failed to register State Store bean <*>,6207fa3a,Failed to register State Store bean <*>,['<*>']
1654,[TRACE],"load(<*>, <*>): loaded iterator <*> from <*>: <*>, storageID, bpid, name, file.getAbsoluteFile(), WRITER.writeValueAsString(state)",7fd40c7d,"load(<*>, <*>): loaded iterator <*> from <*>: <*>, storageID, bpid, name, file.getAbsoluteFile(), WRITER.writeValueAsString(state)","['<*>', '<*>', '<*>', '<*>', '<*>']"
1655,[WARN],couldn't find any VERSION file containing valid ClusterId,83424d74,couldn't find any VERSION file containing valid ClusterId,[]
1656,[DEBUG],"Cached location of block <*> as <*>, blk, pathinfo",7c03e563,"Cached location of block <*> as <*>, blk, pathinfo","['<*>', '<*>']"
1657,[INFO],replaying edit log: 0/1 transactions completed. (0%),b9325fab,replaying edit log: <*> transactions completed. <*>,"['0/1', '(0%)']"
1658,[INFO],The maximum iteration time ( + maxIterationTime / 1000 + seconds) has been reached. Stopping + this,bbc25b0f,The maximum iteration time ( + maxIterationTime / 1000 + seconds) has been reached. Stopping + this,[]
1659,[WARN],Received non-NN/JN request for edits from <*>,0b7b808f,Received non-NN/JN request for edits from <*>,['<*>']
1660,[INFO],Inactive with pending write,9d40e14b,Inactive with pending write,[]
1661,[DEBUG],saveInodes and Snapshots completed,4011ac47,saveInodes and Snapshots completed,[]
1662,[DEBUG],Got host: <*> path: <*> →,b99b5dab,Got host: <*> path: <*> →,"['<*>', '<*>']"
1663,[DEBUG],Lease renewed with RouterClientProtocol,b8329581,Lease renewed with <*>,['RouterClientProtocol']
1664,[ERROR],File is not a regular file,7d28c444,File is not a regular file,[]
1665,[DEBUG],BLOCK* prepareFileForTruncate: <*> Scheduling in-place block truncate to new size <*>,a8ace7dc,BLOCK* prepareFileForTruncate: <*> Scheduling in-place block truncate to new size <*>,"['<*>', '<*>']"
